,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
2184,Ron Clements,Anika Noni Rose,Bruno Campos,Keith David,Romance Family Animation,the princess and the frog,Anika Noni Rose Bruno Campos Keith David Ron Clements Romance Family Animation
2185,Todd Phillips,Bradley Cooper,Ed Helms,Zach Galifianakis,Comedy,the hangover,Bradley Cooper Ed Helms Zach Galifianakis Todd Phillips Comedy
2186,Jim Sheridan,Tobey Maguire,Natalie Portman,Jake Gyllenhaal,Drama Thriller War,brothers,Tobey Maguire Natalie Portman Jake Gyllenhaal Jim Sheridan Drama Thriller War
2187,Roland Emmerich,John Cusack,Chiwetel Ejiofor,Amanda Peet,Action Adventure Science Fiction,2012,John Cusack Chiwetel Ejiofor Amanda Peet Roland Emmerich Action Adventure Science Fiction
2188,Carlos Saldanha,Ray Romano,John Leguizamo,Denis Leary,Animation Comedy Family Adventure,ice age: dawn of the dinosaurs,Ray Romano John Leguizamo Denis Leary Carlos Saldanha Animation Comedy Family Adventure
2189,Pete Docter,Ed Asner,Christopher Plummer,Jordan Nagai,Animation Comedy Family Adventure,up,Ed Asner Christopher Plummer Jordan Nagai Pete Docter Animation Comedy Family Adventure
2190,Alex Proyas,Nicolas Cage,Rose Byrne,Chandler Canterbury,Action Mystery Science Fiction Thriller,knowing,Nicolas Cage Rose Byrne Chandler Canterbury Alex Proyas Action Mystery Science Fiction Thriller
2191,Chris Weitz,Kristen Stewart,Robert Pattinson,Taylor Lautner,Adventure Fantasy Drama Romance,the twilight saga: new moon,Kristen Stewart Robert Pattinson Taylor Lautner Chris Weitz Adventure Fantasy Drama Romance
2192,James McTeigue,Rain,Naomie Harris,Sung Kang,Action Thriller,ninja assassin,Rain Naomie Harris Sung Kang James McTeigue Action Thriller
2193,Lasse Hallström,Richard Gere,Joan Allen,Sarah Roemer,Drama Family,hachi: a dog's tale,Richard Gere Joan Allen Sarah Roemer Lasse Hallström Drama Family
2194,Declan O'Brien,Tom Frederic,Janet Montgomery,Louise Cliffe,Horror Thriller,wrong turn 3: left for dead,Tom Frederic Janet Montgomery Louise Cliffe Declan O'Brien Horror Thriller
2195,Quentin Tarantino,Brad Pitt,Mélanie Laurent,Christoph Waltz,Drama Thriller War,inglourious basterds,Brad Pitt Mélanie Laurent Christoph Waltz Quentin Tarantino Drama Thriller War
2196,Marc Webb,Joseph Gordon-Levitt,Zooey Deschanel,Chloë Grace Moretz,Comedy Drama Romance,(500) days of summer,Joseph Gordon-Levitt Zooey Deschanel Chloë Grace Moretz Marc Webb Comedy Drama Romance
2197,John Lee Hancock,Sandra Bullock,Tim McGraw,Quinton Aaron,Drama,the blind side,Sandra Bullock Tim McGraw Quinton Aaron John Lee Hancock Drama
2198,Anne Fletcher,Sandra Bullock,Ryan Reynolds,Malin Åkerman,Comedy Romance Drama,the proposal,Sandra Bullock Ryan Reynolds Malin Åkerman Anne Fletcher Comedy Romance Drama
2199,McG,Christian Bale,Sam Worthington,Moon Bloodgood,Action Science Fiction Thriller,terminator salvation,Christian Bale Sam Worthington Moon Bloodgood McG Action Science Fiction Thriller
2200,Byron Howard,Mandy Moore,Zachary Levi,Donna Murphy,Animation Family,tangled,Mandy Moore Zachary Levi Donna Murphy Byron Howard Animation Family
2201,Fernando González Molina,María Valverde,Mario Casas,Álvaro Cervantes,Romance Drama,three steps above heaven,María Valverde Mario Casas Álvaro Cervantes Fernando González Molina Romance Drama
2202,Thomas C. Grane,James Cameron,Laz Alonso,Richard Baneham,Documentary,avatar: creating the world of pandora,James Cameron Laz Alonso Richard Baneham Thomas C. Grane Documentary
2203,David Yates,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy,harry potter and the deathly hallows: part 1,Daniel Radcliffe Rupert Grint Emma Watson David Yates Adventure Fantasy
2204,Jon Favreau,Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,Adventure Action Science Fiction,iron man 2,Robert Downey Jr. Gwyneth Paltrow Don Cheadle Jon Favreau Adventure Action Science Fiction
2205,Mike Mitchell,Mike Myers,Eddie Murphy,Cameron Diaz,Comedy Adventure Fantasy Animation Family,shrek forever after,Mike Myers Eddie Murphy Cameron Diaz Mike Mitchell Comedy Adventure Fantasy Animation Family
2206,Joaquim Dos Santos,George Newbern,Jerry O'Connell,Arnold Vosloo,Animation Action,superman/shazam!: the return of black adam,George Newbern Jerry O'Connell Arnold Vosloo Joaquim Dos Santos Animation Action
2207,Martin Scorsese,Leonardo DiCaprio,Mark Ruffalo,Ben Kingsley,Drama Thriller Mystery,shutter island,Leonardo DiCaprio Mark Ruffalo Ben Kingsley Martin Scorsese Drama Thriller Mystery
2208,David Slade,Kristen Stewart,Robert Pattinson,Taylor Lautner,Adventure Fantasy Drama Romance,the twilight saga: eclipse,Kristen Stewart Robert Pattinson Taylor Lautner David Slade Adventure Fantasy Drama Romance
2209,Laurent Bouzereau,James Cameron,Sam Worthington,Zoe Saldaña,Documentary,capturing avatar,James Cameron Sam Worthington Zoe Saldaña Laurent Bouzereau Documentary
2210,Christopher Nolan,Leonardo DiCaprio,Joseph Gordon-Levitt,Ken Watanabe,Action Science Fiction Adventure,inception,Leonardo DiCaprio Joseph Gordon-Levitt Ken Watanabe Christopher Nolan Action Science Fiction Adventure
2211,Dennis Dugan,Adam Sandler,Kevin James,Chris Rock,Comedy,grown ups,Adam Sandler Kevin James Chris Rock Dennis Dugan Comedy
2212,Isaac Florentine,Scott Adkins,Mykel Shannon Jenkins,Mark Ivanir,Action Thriller,undisputed iii: redemption,Scott Adkins Mykel Shannon Jenkins Mark Ivanir Isaac Florentine Action Thriller
2213,Lee Unkrich,Tom Hanks,Tim Allen,Joan Cusack,Animation Family Comedy,toy story 3,Tom Hanks Tim Allen Joan Cusack Lee Unkrich Animation Family Comedy
2214,Chris Columbus,Logan Lerman,Brandon T. Jackson,Alexandra Daddario,Adventure Fantasy Family,percy jackson & the olympians: the lightning thief,Logan Lerman Brandon T. Jackson Alexandra Daddario Chris Columbus Adventure Fantasy Family
2215,Scott Stewart,Paul Bettany,Dennis Quaid,Lucas Black,Horror Action Fantasy,legion,Paul Bettany Dennis Quaid Lucas Black Scott Stewart Horror Action Fantasy
2216,Pierre Coffin,Steve Carell,Miranda Cosgrove,Dana Gaier,Family Animation Comedy Crime,despicable me,Steve Carell Miranda Cosgrove Dana Gaier Pierre Coffin Family Animation Comedy Crime
2217,Harald Zwart,Jaden Smith,Jackie Chan,Taraji P. Henson,Action Adventure Drama Family,the karate kid,Jaden Smith Jackie Chan Taraji P. Henson Harald Zwart Action Adventure Drama Family
2218,Tom McGrath,Will Ferrell,Tina Fey,Brad Pitt,Animation Action Comedy Family Science Fiction,megamind,Will Ferrell Tina Fey Brad Pitt Tom McGrath Animation Action Comedy Family Science Fiction
2219,Tim Burton,Mia Wasikowska,Johnny Depp,Anne Hathaway,Family Fantasy Adventure,alice in wonderland,Mia Wasikowska Johnny Depp Anne Hathaway Tim Burton Family Fantasy Adventure
2220,Christopher Sun,Saori Hara,Yukiko Suo,Tony Ho,Drama Adventure Romance Action History,3-d sex and zen: extreme ecstasy,Saori Hara Yukiko Suo Tony Ho Christopher Sun Drama Adventure Romance Action History
2221,David Yates,Daniel Radcliffe,Rupert Grint,Emma Watson,Fantasy Adventure,harry potter and the deathly hallows: part 2,Daniel Radcliffe Rupert Grint Emma Watson David Yates Fantasy Adventure
2222,Tate Taylor,Emma Stone,Viola Davis,Octavia Spencer,Drama,the help,Emma Stone Viola Davis Octavia Spencer Tate Taylor Drama
2223,Shawn Levy,Hugh Jackman,Dakota Goyo,Evangeline Lilly,Action Science Fiction Drama,real steel,Hugh Jackman Dakota Goyo Evangeline Lilly Shawn Levy Action Science Fiction Drama
2224,Chris Miller,Antonio Banderas,Salma Hayek,Zach Galifianakis,Action Animation Adventure Comedy Family,puss in boots,Antonio Banderas Salma Hayek Zach Galifianakis Chris Miller Action Animation Adventure Comedy Family
2225,Wes Craven,David Arquette,Neve Campbell,Courteney Cox,Horror Mystery,scream 4,David Arquette Neve Campbell Courteney Cox Wes Craven Horror Mystery
2226,Rob Marshall,Johnny Depp,Penélope Cruz,Geoffrey Rush,Adventure Action Fantasy,pirates of the caribbean: on stranger tides,Johnny Depp Penélope Cruz Geoffrey Rush Rob Marshall Adventure Action Fantasy
2227,John Lasseter,Larry the Cable Guy,Owen Wilson,Michael Caine,Animation Family Adventure Comedy,cars 2,Larry the Cable Guy Owen Wilson Michael Caine John Lasseter Animation Family Adventure Comedy
2228,Kenneth Branagh,Chris Hemsworth,Natalie Portman,Tom Hiddleston,Adventure Fantasy Action,thor,Chris Hemsworth Natalie Portman Tom Hiddleston Kenneth Branagh Adventure Fantasy Action
2229,Éric Toledano,François Cluzet,Omar Sy,Anne Le Ny,Drama Comedy,the intouchables,François Cluzet Omar Sy Anne Le Ny Éric Toledano Drama Comedy
2230,Bill Condon,Kristen Stewart,Robert Pattinson,Taylor Lautner,Adventure Fantasy Romance,the twilight saga: breaking dawn - part 1,Kristen Stewart Robert Pattinson Taylor Lautner Bill Condon Adventure Fantasy Romance
2231,Andrew Niccol,Justin Timberlake,Amanda Seyfried,Cillian Murphy,Action Thriller Science Fiction,in time,Justin Timberlake Amanda Seyfried Cillian Murphy Andrew Niccol Action Thriller Science Fiction
2232,Jennifer Yuh Nelson,Jack Black,Angelina Jolie,Dustin Hoffman,Animation Family,kung fu panda 2,Jack Black Angelina Jolie Dustin Hoffman Jennifer Yuh Nelson Animation Family
2233,Carlos Saldanha,Jesse Eisenberg,Anne Hathaway,Leslie Mann,Animation Adventure Comedy Family,rio,Jesse Eisenberg Anne Hathaway Leslie Mann Carlos Saldanha Animation Adventure Comedy Family
2234,Gore Verbinski,Johnny Depp,Isla Fisher,Ned Beatty,Animation Comedy Family Western Adventure,rango,Johnny Depp Isla Fisher Ned Beatty Gore Verbinski Animation Comedy Family Western Adventure
2235,Todd Phillips,Bradley Cooper,Ed Helms,Zach Galifianakis,Comedy,the hangover part ii,Bradley Cooper Ed Helms Zach Galifianakis Todd Phillips Comedy
2236,Masahiko Murata,Junko Takeuchi,Mie Sonozaki,Masaki Terasoma,Thriller Animation Action Comedy Horror Mystery,naruto shippuden the movie: blood prison,Junko Takeuchi Mie Sonozaki Masaki Terasoma Masahiko Murata Thriller Animation Action Comedy Horror Mystery
2237,Gavin O'Connor,Joel Edgerton,Tom Hardy,Jennifer Morrison,Drama Action,warrior,Joel Edgerton Tom Hardy Jennifer Morrison Gavin O'Connor Drama Action
2238,Ti West,Sara Paxton,Pat Healy,Alison Bartlett,Horror Thriller,the innkeepers,Sara Paxton Pat Healy Alison Bartlett Ti West Horror Thriller
2239,Laurent Bouhnik,Déborah Révy,Hélène Zimmer,Gowan Didi,Drama Romance,desire,Déborah Révy Hélène Zimmer Gowan Didi Laurent Bouhnik Drama Romance
2240,Joss Whedon,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Science Fiction Action Adventure,the avengers,Robert Downey Jr. Chris Evans Mark Ruffalo Joss Whedon Science Fiction Action Adventure
2241,Bill Condon,Robert Pattinson,Kristen Stewart,Taylor Lautner,Adventure Fantasy Drama Romance,the twilight saga: breaking dawn - part 2,Robert Pattinson Kristen Stewart Taylor Lautner Bill Condon Adventure Fantasy Drama Romance
2242,Marc Webb,Andrew Garfield,Emma Stone,Rhys Ifans,Action Adventure Fantasy,the amazing spider-man,Andrew Garfield Emma Stone Rhys Ifans Marc Webb Action Adventure Fantasy
2243,Ridley Scott,Noomi Rapace,Michael Fassbender,Logan Marshall-Green,Science Fiction Adventure Mystery,prometheus,Noomi Rapace Michael Fassbender Logan Marshall-Green Ridley Scott Science Fiction Adventure Mystery
2244,Peter Jackson,Ian McKellen,Martin Freeman,Richard Armitage,Adventure Fantasy Action,the hobbit: an unexpected journey,Ian McKellen Martin Freeman Richard Armitage Peter Jackson Adventure Fantasy Action
2245,Brenda Chapman,Kelly Macdonald,Billy Connolly,Emma Thompson,Animation Adventure Comedy Family Action Fantasy,brave,Kelly Macdonald Billy Connolly Emma Thompson Brenda Chapman Animation Adventure Comedy Family Action Fantasy
2246,Rich Moore,John C. Reilly,Sarah Silverman,Jack McBrayer,Family Animation Comedy Adventure,wreck-it ralph,John C. Reilly Sarah Silverman Jack McBrayer Rich Moore Family Animation Comedy Adventure
2247,Brad Peyton,Dwayne Johnson,Josh Hutcherson,Michael Caine,Adventure Action Science Fiction,journey 2: the mysterious island,Dwayne Johnson Josh Hutcherson Michael Caine Brad Peyton Adventure Action Science Fiction
2248,Nima Nourizadeh,Thomas Mann,Oliver Cooper,Jonathan Daniel Brown,Comedy,project x,Thomas Mann Oliver Cooper Jonathan Daniel Brown Nima Nourizadeh Comedy
2249,Scott Hicks,Zac Efron,Taylor Schilling,Blythe Danner,Drama Romance,the lucky one,Zac Efron Taylor Schilling Blythe Danner Scott Hicks Drama Romance
2250,Christopher Nolan,Christian Bale,Michael Caine,Gary Oldman,Action Crime Drama Thriller,the dark knight rises,Christian Bale Michael Caine Gary Oldman Christopher Nolan Action Crime Drama Thriller
2251,Seth MacFarlane,Mark Wahlberg,Mila Kunis,Seth MacFarlane,Comedy Fantasy,ted,Mark Wahlberg Mila Kunis Seth MacFarlane Seth MacFarlane Comedy Fantasy
2252,Raman Hui,Antonio Banderas,Gilles Marini,Charlotte Newhouse,Adventure Animation Comedy Family,puss in boots: the three diablos,Antonio Banderas Gilles Marini Charlotte Newhouse Raman Hui Adventure Animation Comedy Family
2253,Steve Martino,Ray Romano,John Leguizamo,Denis Leary,Animation Comedy Adventure Family,ice age: continental drift,Ray Romano John Leguizamo Denis Leary Steve Martino Animation Comedy Adventure Family
2254,Fernando González Molina,Mario Casas,Clara Lago,María Valverde,Drama Romance,i want you,Mario Casas Clara Lago María Valverde Fernando González Molina Drama Romance
2255,Peggy Holmes,Mae Whitman,Lucy Hale,Timothy Dalton,Animation Family Fantasy Adventure,secret of the wings,Mae Whitman Lucy Hale Timothy Dalton Peggy Holmes Animation Family Fantasy Adventure
2256,Hayato Date,Junko Takeuchi,Chie Nakamura,Toshiyuki Morikawa,Animation Fantasy Action,road to ninja: naruto the movie,Junko Takeuchi Chie Nakamura Toshiyuki Morikawa Hayato Date Animation Fantasy Action
2257,Timur Bekmambetov,Benjamin Walker,Dominic Cooper,Anthony Mackie,Action Fantasy Horror,abraham lincoln: vampire hunter,Benjamin Walker Dominic Cooper Anthony Mackie Timur Bekmambetov Action Fantasy Horror
2258,Brian Taylor,Nicolas Cage,Violante Placido,Ciarán Hinds,Action Fantasy Thriller,ghost rider: spirit of vengeance,Nicolas Cage Violante Placido Ciarán Hinds Brian Taylor Action Fantasy Thriller
2259,Christopher McQuarrie,Tom Cruise,Rosamund Pike,Richard Jenkins,Crime Drama Thriller Action,jack reacher,Tom Cruise Rosamund Pike Richard Jenkins Christopher McQuarrie Crime Drama Thriller Action
2260,Chris Buck,Kristen Bell,Idina Menzel,Jonathan Groff,Animation Family Adventure Fantasy,frozen,Kristen Bell Idina Menzel Jonathan Groff Chris Buck Animation Family Adventure Fantasy
2261,Dennis Dugan,Adam Sandler,Kevin James,Chris Rock,Comedy,grown ups 2,Adam Sandler Kevin James Chris Rock Dennis Dugan Comedy
2262,Guillermo del Toro,Charlie Hunnam,Rinko Kikuchi,Idris Elba,Action Science Fiction Adventure,pacific rim,Charlie Hunnam Rinko Kikuchi Idris Elba Guillermo del Toro Action Science Fiction Adventure
2263,Martin Scorsese,Leonardo DiCaprio,Jonah Hill,Margot Robbie,Crime Drama Comedy,the wolf of wall street,Leonardo DiCaprio Jonah Hill Margot Robbie Martin Scorsese Crime Drama Comedy
2264,James Wan,Patrick Wilson,Vera Farmiga,Lili Taylor,Horror Thriller,the conjuring,Patrick Wilson Vera Farmiga Lili Taylor James Wan Horror Thriller
2265,Marc Forster,Brad Pitt,Mireille Enos,Daniella Kertesz,Action Drama Horror Science Fiction Thriller,world war z,Brad Pitt Mireille Enos Daniella Kertesz Marc Forster Action Drama Horror Science Fiction Thriller
2266,Shane Black,Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,Action Adventure Science Fiction,iron man 3,Robert Downey Jr. Gwyneth Paltrow Don Cheadle Shane Black Action Adventure Science Fiction
2267,Alan Taylor,Chris Hemsworth,Natalie Portman,Tom Hiddleston,Action Adventure Fantasy,thor: the dark world,Chris Hemsworth Natalie Portman Tom Hiddleston Alan Taylor Action Adventure Fantasy
2268,Peter Jackson,Ian McKellen,Martin Freeman,Richard Armitage,Fantasy Adventure Action,the hobbit: the desolation of smaug,Ian McKellen Martin Freeman Richard Armitage Peter Jackson Fantasy Adventure Action
2269,Malcolm D. Lee,Ashley Tisdale,Simon Rex,Gracie Whitton,Comedy,scary movie 5,Ashley Tisdale Simon Rex Gracie Whitton Malcolm D. Lee Comedy
2270,Pierre Coffin,Steve Carell,Kristen Wiig,Benjamin Bratt,Animation Comedy Family,despicable me 2,Steve Carell Kristen Wiig Benjamin Bratt Pierre Coffin Animation Comedy Family
2271,Masahiro Hosoda,Masako Nozawa,Koichi Yamadera,Masakazu Morita,Animation Action Science Fiction,dragon ball z: battle of gods,Masako Nozawa Koichi Yamadera Masakazu Morita Masahiro Hosoda Animation Action Science Fiction
2272,Dan Scanlon,Billy Crystal,John Goodman,Steve Buscemi,Animation Family,monsters university,Billy Crystal John Goodman Steve Buscemi Dan Scanlon Animation Family
2273,Kim Sung-soo,Jang Hyuk,Soo Ae,Park Min-ha,Action Science Fiction,the flu,Jang Hyuk Soo Ae Park Min-ha Kim Sung-soo Action Science Fiction
2274,Fede Álvarez,Jane Levy,Shiloh Fernandez,Lou Taylor Pucci,Horror,evil dead,Jane Levy Shiloh Fernandez Lou Taylor Pucci Fede Álvarez Horror
2275,Chris Sanders,Nicolas Cage,Emma Stone,Ryan Reynolds,Animation Adventure Family Fantasy Comedy Action,the croods,Nicolas Cage Emma Stone Ryan Reynolds Chris Sanders Animation Adventure Family Fantasy Comedy Action
2276,Francis Lawrence,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,Adventure Action Science Fiction,the hunger games: catching fire,Jennifer Lawrence Josh Hutcherson Liam Hemsworth Francis Lawrence Adventure Action Science Fiction
2277,David Twohy,Vin Diesel,Matt Nable,Katee Sackhoff,Science Fiction Action Thriller,riddick,Vin Diesel Matt Nable Katee Sackhoff David Twohy Science Fiction Action Thriller
2278,Lars von Trier,Charlotte Gainsbourg,Stellan Skarsgård,Shia LaBeouf,Drama Mystery,nymphomaniac: vol. ii,Charlotte Gainsbourg Stellan Skarsgård Shia LaBeouf Lars von Trier Drama Mystery
2279,Harald Zwart,Lily Collins,Jamie Campbell Bower,Robert Sheehan,Fantasy Action Mystery,the mortal instruments: city of bones,Lily Collins Jamie Campbell Bower Robert Sheehan Harald Zwart Fantasy Action Mystery
2280,Chad Stahelski,Keanu Reeves,Michael Nyqvist,Ian McShane,Action Thriller,john wick,Keanu Reeves Michael Nyqvist Ian McShane Chad Stahelski Action Thriller
2281,Christopher Nolan,Matthew McConaughey,Anne Hathaway,Jessica Chastain,Adventure Drama Science Fiction,interstellar,Matthew McConaughey Anne Hathaway Jessica Chastain Christopher Nolan Adventure Drama Science Fiction
2282,Chris Williams,Scott Adsit,Ryan Potter,Daniel Henney,Adventure Family Animation Action Comedy,big hero 6,Scott Adsit Ryan Potter Daniel Henney Chris Williams Adventure Family Animation Action Comedy
2283,Matthew Vaughn,Taron Egerton,Colin Firth,Samuel L. Jackson,Crime Comedy Action Adventure,kingsman: the secret service,Taron Egerton Colin Firth Samuel L. Jackson Matthew Vaughn Crime Comedy Action Adventure
