,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
2110,Joe Wright,Keira Knightley,Matthew Macfadyen,Brenda Blethyn,Drama Romance,pride & prejudice,Keira Knightley Matthew Macfadyen Brenda Blethyn Joe Wright Drama Romance
2111,Bill Kopp,Charlie Adler,Jeff Bennett,John DiMaggio,Family Animation Comedy Action Adventure,tom and jerry: the fast and the furry,Charlie Adler Jeff Bennett John DiMaggio Bill Kopp Family Animation Comedy Action Adventure
2112,Darren Lynn Bousman,Tobin Bell,Donnie Wahlberg,Shawnee Smith,Horror,saw ii,Tobin Bell Donnie Wahlberg Shawnee Smith Darren Lynn Bousman Horror
2113,Robert Rodriguez,Taylor Lautner,Taylor Dooley,Cayden Boyd,Adventure Family Science Fiction,the adventures of sharkboy and lavagirl,Taylor Lautner Taylor Dooley Cayden Boyd Robert Rodriguez Adventure Family Science Fiction
2114,Peter Segal,Adam Sandler,Chris Rock,James Cromwell,Comedy,the longest yard,Adam Sandler Chris Rock James Cromwell Peter Segal Comedy
2115,Peter Jackson,Naomi Watts,Jack Black,Adrien Brody,Adventure Drama Action,king kong,Naomi Watts Jack Black Adrien Brody Peter Jackson Adventure Drama Action
2116,Scott Derrickson,Laura Linney,Tom Wilkinson,Campbell Scott,Crime Drama Horror Thriller,the exorcism of emily rose,Laura Linney Tom Wilkinson Campbell Scott Scott Derrickson Crime Drama Horror Thriller
2117,Mark Dindal,Zach Braff,Amy Sedaris,Steve Zahn,Animation Family Comedy,chicken little,Zach Braff Amy Sedaris Steve Zahn Mark Dindal Animation Family Comedy
2118,Mike Mitchell,Michael Angarano,Mary Elizabeth Winstead,Kurt Russell,Adventure Comedy Family,sky high,Michael Angarano Mary Elizabeth Winstead Kurt Russell Mike Mitchell Adventure Comedy Family
2119,Jaume Collet-Serra,Elisha Cuthbert,Chad Michael Murray,Brian Van Holt,Horror Thriller,house of wax,Elisha Cuthbert Chad Michael Murray Brian Van Holt Jaume Collet-Serra Horror Thriller
2120,Gore Verbinski,Johnny Depp,Orlando Bloom,Keira Knightley,Adventure Fantasy Action,pirates of the caribbean: dead man's chest,Johnny Depp Orlando Bloom Keira Knightley Gore Verbinski Adventure Fantasy Action
2121,Carlos Saldanha,Ray Romano,John Leguizamo,Denis Leary,Animation Family Comedy Adventure,ice age: the meltdown,Ray Romano John Leguizamo Denis Leary Carlos Saldanha Animation Family Comedy Adventure
2122,John Lasseter,Owen Wilson,Larry the Cable Guy,Bonnie Hunt,Animation Adventure Comedy Family,cars,Owen Wilson Larry the Cable Guy Bonnie Hunt John Lasseter Animation Adventure Comedy Family
2123,Mel Gibson,Rudy Youngblood,Raoul Max Trujillo,Gerardo Taracena,Action Drama History,apocalypto,Rudy Youngblood Raoul Max Trujillo Gerardo Taracena Mel Gibson Action Drama History
2124,Tom Tykwer,Ben Whishaw,Alan Rickman,Rachel Hurd-Wood,Crime Fantasy Drama,perfume: the story of a murderer,Ben Whishaw Alan Rickman Rachel Hurd-Wood Tom Tykwer Crime Fantasy Drama
2125,David Zucker,Anna Faris,Regina Hall,Craig Bierko,Comedy,scary movie 4,Anna Faris Regina Hall Craig Bierko David Zucker Comedy
2126,Masashi Yamamoto,Sora Aoi,Shou Nishino,Keita Ôno,Drama Romance Thriller,"man, woman & the wall",Sora Aoi Shou Nishino Keita Ôno Masashi Yamamoto Drama Romance Thriller
2127,David Frankel,Anne Hathaway,Meryl Streep,Emily Blunt,Comedy Drama Romance,the devil wears prada,Anne Hathaway Meryl Streep Emily Blunt David Frankel Comedy Drama Romance
2128,George Miller,Elijah Wood,Robin Williams,Brittany Murphy,Animation Comedy Family,happy feet,Elijah Wood Robin Williams Brittany Murphy George Miller Animation Comedy Family
2129,Greg Richardson,Kelly Sheridan,Catherine O'Hara,Christopher Gaze,Animation Family,barbie in the 12 dancing princesses,Kelly Sheridan Catherine O'Hara Christopher Gaze Greg Richardson Animation Family
2130,Martin Campbell,Daniel Craig,Eva Green,Mads Mikkelsen,Adventure Action Thriller,casino royale,Daniel Craig Eva Green Mads Mikkelsen Martin Campbell Adventure Action Thriller
2131,Joe Nussbaum,John White,Jessy Schram,Steve Talley,Comedy,american pie presents: the naked mile,John White Jessy Schram Steve Talley Joe Nussbaum Comedy
2132,Isaac Florentine,Michael Jai White,Scott Adkins,Ben Cross,Action Crime Thriller,undisputed ii: last man standing,Michael Jai White Scott Adkins Ben Cross Isaac Florentine Action Crime Thriller
2133,Gabriele Muccino,Will Smith,Jaden Smith,Thandiwe Newton,Drama,the pursuit of happyness,Will Smith Jaden Smith Thandiwe Newton Gabriele Muccino Drama
2134,Sylvester Stallone,Sylvester Stallone,Burt Young,Antonio Tarver,Drama,rocky balboa,Sylvester Stallone Burt Young Antonio Tarver Sylvester Stallone Drama
2135,Guillermo del Toro,Ivana Baquero,Maribel Verdú,Sergi López,Fantasy Drama War,pan's labyrinth,Ivana Baquero Maribel Verdú Sergi López Guillermo del Toro Fantasy Drama War
2136,Barry Sonnenfeld,Robin Williams,Cheryl Hines,JoJo,Family Comedy,rv,Robin Williams Cheryl Hines JoJo Barry Sonnenfeld Family Comedy
2137,Ben Gluck,Patrick Dempsey,Mandy Moore,Jeremy Suarez,Adventure Animation Family,brother bear 2,Patrick Dempsey Mandy Moore Jeremy Suarez Ben Gluck Adventure Animation Family
2138,Jared Hess,Jack Black,Ana de la Reguera,Héctor Jiménez,Comedy Family,nacho libre,Jack Black Ana de la Reguera Héctor Jiménez Jared Hess Comedy Family
2139,J.J. Abrams,Tom Cruise,Philip Seymour Hoffman,Ving Rhames,Adventure Action Thriller,mission: impossible iii,Tom Cruise Philip Seymour Hoffman Ving Rhames J.J. Abrams Adventure Action Thriller
2140,David Yates,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy Mystery,harry potter and the order of the phoenix,Daniel Radcliffe Rupert Grint Emma Watson David Yates Adventure Fantasy Mystery
2141,Brad Bird,Patton Oswalt,Ian Holm,Lou Romano,Animation Comedy Family Fantasy,ratatouille,Patton Oswalt Ian Holm Lou Romano Brad Bird Animation Comedy Family Fantasy
2142,Chris Miller,Mike Myers,Eddie Murphy,Cameron Diaz,Fantasy Adventure Animation Comedy Family,shrek the third,Mike Myers Eddie Murphy Cameron Diaz Chris Miller Fantasy Adventure Animation Comedy Family
2143,Gore Verbinski,Johnny Depp,Orlando Bloom,Keira Knightley,Adventure Fantasy Action,pirates of the caribbean: at world's end,Johnny Depp Orlando Bloom Keira Knightley Gore Verbinski Adventure Fantasy Action
2144,Hajime Kamegaki,Junko Takeuchi,Chie Nakamura,Yōichi Masukawa,Animation Action Fantasy,naruto shippuden the movie,Junko Takeuchi Chie Nakamura Yōichi Masukawa Hajime Kamegaki Animation Action Fantasy
2145,Gábor Csupó,Josh Hutcherson,AnnaSophia Robb,Robert Patrick,Adventure Drama Family,bridge to terabithia,Josh Hutcherson AnnaSophia Robb Robert Patrick Gábor Csupó Adventure Drama Family
2146,David Silverman,Dan Castellaneta,Julie Kavner,Nancy Cartwright,Animation Comedy Family,the simpsons movie,Dan Castellaneta Julie Kavner Nancy Cartwright David Silverman Animation Comedy Family
2147,Joe Lynch,Erica Leerhsen,Henry Rollins,Aleksa Palladino,Horror Thriller,wrong turn 2: dead end,Erica Leerhsen Henry Rollins Aleksa Palladino Joe Lynch Horror Thriller
2148,Greg Mottola,Jonah Hill,Michael Cera,Christopher Mintz-Plasse,Comedy,superbad,Jonah Hill Michael Cera Christopher Mintz-Plasse Greg Mottola Comedy
2149,Sam Raimi,Tobey Maguire,Kirsten Dunst,James Franco,Fantasy Action Adventure,spider-man 3,Tobey Maguire Kirsten Dunst James Franco Sam Raimi Fantasy Action Adventure
2150,Francis Lawrence,Will Smith,Alice Braga,Charlie Tahan,Drama Science Fiction Thriller,i am legend,Will Smith Alice Braga Charlie Tahan Francis Lawrence Drama Science Fiction Thriller
2151,Andrew Waller,John White,Steve Talley,Jake Siegel,Comedy,american pie presents: beta house,John White Steve Talley Jake Siegel Andrew Waller Comedy
2152,Zack Snyder,Gerard Butler,Lena Headey,Dominic West,Action Adventure War,300,Gerard Butler Lena Headey Dominic West Zack Snyder Action Adventure War
2153,Antoine Fuqua,Mark Wahlberg,Michael Peña,Danny Glover,Action Drama Mystery Thriller Crime,shooter,Mark Wahlberg Michael Peña Danny Glover Antoine Fuqua Action Drama Mystery Thriller Crime
2154,Colin Strause,Steven Pasquale,Reiko Aylesworth,John Ortiz,Fantasy Action Science Fiction Thriller Horror,aliens vs predator: requiem,Steven Pasquale Reiko Aylesworth John Ortiz Colin Strause Fantasy Action Science Fiction Thriller Horror
2155,Brett Ratner,Jackie Chan,Chris Tucker,Hiroyuki Sanada,Action Comedy Crime,rush hour 3,Jackie Chan Chris Tucker Hiroyuki Sanada Brett Ratner Action Comedy Crime
2156,Mark Steven Johnson,Nicolas Cage,Eva Mendes,Sam Elliott,Thriller Action Fantasy,ghost rider,Nicolas Cage Eva Mendes Sam Elliott Mark Steven Johnson Thriller Action Fantasy
2157,Tim Hill,Jason Lee,David Cross,Cameron Richardson,Comedy Family Fantasy Animation,alvin and the chipmunks,Jason Lee David Cross Cameron Richardson Tim Hill Comedy Family Fantasy Animation
2158,Joel Coen,Josh Brolin,Javier Bardem,Tommy Lee Jones,Crime Drama Thriller,no country for old men,Josh Brolin Javier Bardem Tommy Lee Jones Joel Coen Crime Drama Thriller
2159,James Wan,Ryan Kwanten,Amber Valletta,Donnie Wahlberg,Horror,dead silence,Ryan Kwanten Amber Valletta Donnie Wahlberg James Wan Horror
2160,Catherine Hardwicke,Kristen Stewart,Robert Pattinson,Billy Burke,Fantasy Drama Romance,twilight,Kristen Stewart Robert Pattinson Billy Burke Catherine Hardwicke Fantasy Drama Romance
2161,Jon Favreau,Robert Downey Jr.,Terrence Howard,Jeff Bridges,Action Science Fiction Adventure,iron man,Robert Downey Jr. Terrence Howard Jeff Bridges Jon Favreau Action Science Fiction Adventure
2162,Mark Osborne,Jack Black,Dustin Hoffman,Angelina Jolie,Action Adventure Animation Family Comedy,kung fu panda,Jack Black Dustin Hoffman Angelina Jolie Mark Osborne Action Adventure Animation Family Comedy
2163,Pierre Morel,Liam Neeson,Maggie Grace,Leland Orser,Action Thriller,taken,Liam Neeson Maggie Grace Leland Orser Pierre Morel Action Thriller
2164,Christopher Nolan,Christian Bale,Heath Ledger,Michael Caine,Drama Action Crime Thriller,the dark knight,Christian Bale Heath Ledger Michael Caine Christopher Nolan Drama Action Crime Thriller
2165,Andrew Stanton,Ben Burtt,Elissa Knight,Jeff Garlin,Animation Family Science Fiction,wall·e,Ben Burtt Elissa Knight Jeff Garlin Andrew Stanton Animation Family Science Fiction
2166,Mark Herman,Asa Butterfield,Jack Scanlon,Vera Farmiga,War Drama History,the boy in the striped pyjamas,Asa Butterfield Jack Scanlon Vera Farmiga Mark Herman War Drama History
2167,Hayao Miyazaki,Yuria Kozuki,Hiroki Doi,George Tokoro,Animation Fantasy Family,ponyo,Yuria Kozuki Hiroki Doi George Tokoro Hayao Miyazaki Animation Fantasy Family
2168,Sylvester Stallone,Sylvester Stallone,Julie Benz,Matthew Marsden,Action Thriller,rambo,Sylvester Stallone Julie Benz Matthew Marsden Sylvester Stallone Action Thriller
2169,Andrew Adamson,Georgie Henley,Skandar Keynes,William Moseley,Adventure Family Fantasy,the chronicles of narnia: prince caspian,Georgie Henley Skandar Keynes William Moseley Andrew Adamson Adventure Family Fantasy
2170,Peter Berg,Will Smith,Charlize Theron,Jason Bateman,Fantasy Action,hancock,Will Smith Charlize Theron Jason Bateman Peter Berg Fantasy Action
2171,Alex Kendrick,Kirk Cameron,Erin Bethea,Ken Bevel,Drama Romance,fireproof,Kirk Cameron Erin Bethea Ken Bevel Alex Kendrick Drama Romance
2172,Louis Leterrier,Edward Norton,Liv Tyler,Tim Roth,Science Fiction Action Adventure,the incredible hulk,Edward Norton Liv Tyler Tim Roth Louis Leterrier Science Fiction Action Adventure
2173,Eric Darnell,Ben Stiller,Chris Rock,David Schwimmer,Family Adventure Animation Comedy,madagascar: escape 2 africa,Ben Stiller Chris Rock David Schwimmer Eric Darnell Family Adventure Animation Comedy
2174,Michael Patrick King,Sarah Jessica Parker,Kim Cattrall,Kristin Davis,Comedy Drama Romance,sex and the city,Sarah Jessica Parker Kim Cattrall Kristin Davis Michael Patrick King Comedy Drama Romance
2175,Rob Cohen,Brendan Fraser,Jet Li,Maria Bello,Adventure Action Fantasy,the mummy: tomb of the dragon emperor,Brendan Fraser Jet Li Maria Bello Rob Cohen Adventure Action Fantasy
2176,Chris Williams,John Travolta,Susie Essman,Mark Walton,Animation Family Adventure Comedy,bolt,John Travolta Susie Essman Mark Walton Chris Williams Animation Family Adventure Comedy
2177,Hajime Kamegaki,Junko Takeuchi,Noriaki Sugiyama,Chie Nakamura,Fantasy Animation Action,naruto shippuden the movie: bonds,Junko Takeuchi Noriaki Sugiyama Chie Nakamura Hajime Kamegaki Fantasy Animation Action
2178,Kevin Smith,Seth Rogen,Elizabeth Banks,Craig Robinson,Comedy,zack and miri make a porno,Seth Rogen Elizabeth Banks Craig Robinson Kevin Smith Comedy
2179,Bradley Raymond,Mae Whitman,Kristin Chenoweth,Raven-Symoné,Animation Family Adventure Fantasy,tinker bell,Mae Whitman Kristin Chenoweth Raven-Symoné Bradley Raymond Animation Family Adventure Fantasy
2180,Chin Man-Kei,Wai Kin Lam,Serina Hayakawa,Kaera Uehara,Comedy Drama Romance,the forbidden legend: sex & chopsticks 2,Wai Kin Lam Serina Hayakawa Kaera Uehara Chin Man-Kei Comedy Drama Romance
2181,James Cameron,Sam Worthington,Zoe Saldaña,Sigourney Weaver,Action Adventure Fantasy Science Fiction,avatar,Sam Worthington Zoe Saldaña Sigourney Weaver James Cameron Action Adventure Fantasy Science Fiction
2182,David Yates,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy,harry potter and the half-blood prince,Daniel Radcliffe Rupert Grint Emma Watson David Yates Adventure Fantasy
2183,Ron Clements,Anika Noni Rose,Bruno Campos,Keith David,Romance Family Animation,the princess and the frog,Anika Noni Rose Bruno Campos Keith David Ron Clements Romance Family Animation
2184,Henry Selick,Dakota Fanning,Teri Hatcher,Keith David,Animation Family Fantasy,coraline,Dakota Fanning Teri Hatcher Keith David Henry Selick Animation Family Fantasy
2185,Carlos Saldanha,Ray Romano,John Leguizamo,Denis Leary,Animation Comedy Family Adventure,ice age: dawn of the dinosaurs,Ray Romano John Leguizamo Denis Leary Carlos Saldanha Animation Comedy Family Adventure
2186,Jim Sheridan,Tobey Maguire,Natalie Portman,Jake Gyllenhaal,Drama Thriller War,brothers,Tobey Maguire Natalie Portman Jake Gyllenhaal Jim Sheridan Drama Thriller War
2187,Todd Phillips,Bradley Cooper,Ed Helms,Zach Galifianakis,Comedy,the hangover,Bradley Cooper Ed Helms Zach Galifianakis Todd Phillips Comedy
2188,Roland Emmerich,John Cusack,Chiwetel Ejiofor,Amanda Peet,Action Adventure Science Fiction,2012,John Cusack Chiwetel Ejiofor Amanda Peet Roland Emmerich Action Adventure Science Fiction
2189,Pete Docter,Ed Asner,Christopher Plummer,Jordan Nagai,Animation Comedy Family Adventure,up,Ed Asner Christopher Plummer Jordan Nagai Pete Docter Animation Comedy Family Adventure
2190,Alex Proyas,Nicolas Cage,Rose Byrne,Chandler Canterbury,Action Mystery Science Fiction Thriller,knowing,Nicolas Cage Rose Byrne Chandler Canterbury Alex Proyas Action Mystery Science Fiction Thriller
2191,Chris Weitz,Kristen Stewart,Robert Pattinson,Taylor Lautner,Adventure Fantasy Drama Romance,the twilight saga: new moon,Kristen Stewart Robert Pattinson Taylor Lautner Chris Weitz Adventure Fantasy Drama Romance
2192,Declan O'Brien,Tom Frederic,Janet Montgomery,Louise Cliffe,Horror Thriller,wrong turn 3: left for dead,Tom Frederic Janet Montgomery Louise Cliffe Declan O'Brien Horror Thriller
2193,James McTeigue,Rain,Naomie Harris,Sung Kang,Action Thriller,ninja assassin,Rain Naomie Harris Sung Kang James McTeigue Action Thriller
2194,Quentin Tarantino,Brad Pitt,Mélanie Laurent,Christoph Waltz,Drama Thriller War,inglourious basterds,Brad Pitt Mélanie Laurent Christoph Waltz Quentin Tarantino Drama Thriller War
2195,Brian Taylor,Jason Statham,Amy Smart,David Carradine,Action Thriller Crime,crank: high voltage,Jason Statham Amy Smart David Carradine Brian Taylor Action Thriller Crime
2196,Marc Webb,Joseph Gordon-Levitt,Zooey Deschanel,Chloë Grace Moretz,Comedy Drama Romance,(500) days of summer,Joseph Gordon-Levitt Zooey Deschanel Chloë Grace Moretz Marc Webb Comedy Drama Romance
2197,Paul Weitz,Chris Massoglia,John C. Reilly,Josh Hutcherson,Adventure Fantasy Action Thriller,cirque du freak: the vampire's assistant,Chris Massoglia John C. Reilly Josh Hutcherson Paul Weitz Adventure Fantasy Action Thriller
2198,Lasse Hallström,Richard Gere,Joan Allen,Sarah Roemer,Drama Family,hachi: a dog's tale,Richard Gere Joan Allen Sarah Roemer Lasse Hallström Drama Family
2199,Anne Fletcher,Sandra Bullock,Ryan Reynolds,Malin Åkerman,Comedy Romance Drama,the proposal,Sandra Bullock Ryan Reynolds Malin Åkerman Anne Fletcher Comedy Romance Drama
2200,Byron Howard,Mandy Moore,Zachary Levi,Donna Murphy,Animation Family,tangled,Mandy Moore Zachary Levi Donna Murphy Byron Howard Animation Family
2201,David Yates,Daniel Radcliffe,Rupert Grint,Emma Watson,Adventure Fantasy,harry potter and the deathly hallows: part 1,Daniel Radcliffe Rupert Grint Emma Watson David Yates Adventure Fantasy
2202,Thomas C. Grane,James Cameron,Laz Alonso,Richard Baneham,Documentary,avatar: creating the world of pandora,James Cameron Laz Alonso Richard Baneham Thomas C. Grane Documentary
2203,Jon Favreau,Robert Downey Jr.,Gwyneth Paltrow,Don Cheadle,Adventure Action Science Fiction,iron man 2,Robert Downey Jr. Gwyneth Paltrow Don Cheadle Jon Favreau Adventure Action Science Fiction
2204,Mike Mitchell,Mike Myers,Eddie Murphy,Cameron Diaz,Comedy Adventure Fantasy Animation Family,shrek forever after,Mike Myers Eddie Murphy Cameron Diaz Mike Mitchell Comedy Adventure Fantasy Animation Family
2205,Fernando González Molina,María Valverde,Mario Casas,Álvaro Cervantes,Romance Drama,three steps above heaven,María Valverde Mario Casas Álvaro Cervantes Fernando González Molina Romance Drama
2206,Joaquim Dos Santos,George Newbern,Jerry O'Connell,Arnold Vosloo,Animation Action,superman/shazam!: the return of black adam,George Newbern Jerry O'Connell Arnold Vosloo Joaquim Dos Santos Animation Action
2207,Harald Zwart,Jaden Smith,Jackie Chan,Taraji P. Henson,Action Adventure Drama Family,the karate kid,Jaden Smith Jackie Chan Taraji P. Henson Harald Zwart Action Adventure Drama Family
2208,David Slade,Kristen Stewart,Robert Pattinson,Taylor Lautner,Adventure Fantasy Drama Romance,the twilight saga: eclipse,Kristen Stewart Robert Pattinson Taylor Lautner David Slade Adventure Fantasy Drama Romance
2209,Laurent Bouzereau,James Cameron,Sam Worthington,Zoe Saldaña,Documentary,capturing avatar,James Cameron Sam Worthington Zoe Saldaña Laurent Bouzereau Documentary
2210,Isaac Florentine,Scott Adkins,Mykel Shannon Jenkins,Mark Ivanir,Action Thriller,undisputed iii: redemption,Scott Adkins Mykel Shannon Jenkins Mark Ivanir Isaac Florentine Action Thriller
2211,Dennis Dugan,Adam Sandler,Kevin James,Chris Rock,Comedy,grown ups,Adam Sandler Kevin James Chris Rock Dennis Dugan Comedy
2212,Christopher Nolan,Leonardo DiCaprio,Joseph Gordon-Levitt,Ken Watanabe,Action Science Fiction Adventure,inception,Leonardo DiCaprio Joseph Gordon-Levitt Ken Watanabe Christopher Nolan Action Science Fiction Adventure
2213,Pierre Coffin,Steve Carell,Miranda Cosgrove,Dana Gaier,Family Animation Comedy Crime,despicable me,Steve Carell Miranda Cosgrove Dana Gaier Pierre Coffin Family Animation Comedy Crime
2214,Chris Columbus,Logan Lerman,Brandon T. Jackson,Alexandra Daddario,Adventure Fantasy Family,percy jackson & the olympians: the lightning thief,Logan Lerman Brandon T. Jackson Alexandra Daddario Chris Columbus Adventure Fantasy Family
